Id,SalePrice
1461,109805.82378090253
1462,153424.78796120454
1463,186815.9394239821
1464,191298.78428504
1465,213764.77541303585
1466,172601.02569129554
1467,173590.87409056997
1468,165452.2616366574
1469,195351.70287157228
1470,104562.06557124027
1471,183857.00222920132
1472,87154.0230348928
1473,85545.57360697218
1474,143931.91768990798
1475,111889.34207668505
1476,395368.73073719774
1477,271850.13271988084
1478,290099.78499127825
1479,294686.1434065434
1480,457973.04184340476
1481,337386.92583666637
1482,223968.68356027236
1483,175596.28114296088
1484,174037.8688450116
1485,181037.3208918599
1486,201052.69601227902
1487,336154.7377979747
1488,257105.2507000903
1489,213301.82426696416
1490,229284.4218916361
1491,207015.74986019725
1492,87167.15218734645
1493,185827.2116906068
1494,312456.62333327404
1495,306712.3345474781
1496,240193.29418369455
1497,180980.10172355355
1498,165878.56648093837
1499,161562.48321188462
1500,156817.53421427048
1501,186090.15796988737
1502,152570.33400006697
1503,299779.6731862569
1504,240890.36294525344
1505,233373.87599020486
1506,186689.78555952167
1507,247507.9711638972
1508,201422.78913685732
1509,158894.15024200495
1510,144420.8601521569
1511,149836.9212634756
1512,172365.61140323302
1513,145733.70210179148
1514,171729.31128545967
1515,200349.76412092597
1516,155701.2440121588
1517,168374.99217562273
1518,124181.71538955503
1519,233170.693821361
1520,125983.39368431477
1521,129458.98203520407
1522,173424.86142825565
1523,97602.38132992701
1524,119292.7252232148
1525,110470.42799346366
1526,105172.48619397328
1527,91129.05975874138
1528,131589.1692455132
1529,144845.51481162215
1530,191452.25004792222
1531,118266.04947178473
1532,86079.49520535173
1533,146231.18334816193
1534,126695.24076987681
1535,154363.12968553364
1536,97562.30396406178
1537,61242.5360213416
1538,170421.79756232182
1539,240810.1105836564
1540,111054.72734611311
1541,139789.4967169118
1542,142115.88139461126
1543,209860.9539480494
1544,79957.25947742014
1545,103139.91993238553
1546,119926.80914003402
1547,136561.69080639712
1548,133152.09965135058
1549,107959.18115489167
1550,136082.66302081966
1551,115359.71849660366
1552,136214.0893854127
1553,143945.62100674197
1554,106973.82255358218
1555,174157.17064036214
1556,83579.24022519222
1557,125314.63648263324
1558,90115.10791853146
1559,85310.49657179561
1560,124075.42416023009
1561,146771.1495951689
1562,120845.44823738647
1563,110513.47853375279
1564,161518.44691335707
1565,145268.60532074448
1566,235666.3051774166
1567,69783.57640142529
1568,220075.96587418643
1569,143828.42041133682
1570,114509.61532999307
1571,113441.64973216128
1572,138199.89361994635
1573,247164.99716566032
1574,113846.81280321883
1575,231007.50732017175
1576,244028.498379847
1577,203439.26740727102
1578,152384.19777348777
1579,146261.65786746476
1580,196066.69989487564
1581,141161.50445294823
1582,120242.71948348382
1583,319966.47709381336
1584,227249.03272758366
1585,138838.68076059286
1586,60816.72652319838
1587,97172.24323559951
1588,152050.46984481445
1589,95101.30320557844
1590,117429.48360177956
1591,76982.16105192195
1592,131560.64374451124
1593,112860.4527592571
1594,128965.34087263304
1595,105805.86987567903
1596,228037.6830825729
1597,188191.18043137217
1598,199530.28991134296
1599,193055.47106832673
1600,180387.8721010845
1601,58630.320375436364
1602,109989.617817398
1603,59558.494860191946
1604,264888.67182202387
1605,246310.61459454277
1606,157758.95068619124
1607,171805.74157894676
1608,209976.98064433824
1609,199682.52217158058
1610,151391.08929249702
1611,133600.5419102024
1612,168392.8212094176
1613,168214.2647306325
1614,123417.2553999126
1615,72486.21813474975
1616,57151.84614811251
1617,71874.46989497918
1618,117011.7020841772
1619,140192.60364704227
1620,157735.8404143008
1621,130203.48171375762
1622,141491.9177500895
1623,274831.8232638752
1624,214554.73159035406
1625,117824.84911836701
1626,170654.27871415968
1627,193687.30906082276
1628,295314.4237577359
1629,175150.01367806646
1630,352061.4338374641
1631,233406.6263928247
1632,255429.1635214339
1633,174274.6609692514
1634,183848.6014842076
1635,176447.3807705774
1636,148943.13575006108
1637,191061.45074352273
1638,199408.74994376325
1639,184157.4886058264
1640,263270.93230319646
1641,186544.48430197386
1642,240829.2860718032
1643,225783.55763090827
1644,239454.28580108413
1645,200350.71970965638
1646,149409.24581099
1647,145983.36499797716
1648,133298.10102076177
1649,125767.3716323998
1650,107544.3126263651
1651,109803.07217067719
1652,89311.3966374064
1653,90285.46676420976
1654,150094.35224409413
1655,139764.6547973185
1656,144589.16493606474
1657,153656.26311149274
1658,150092.26255506126
1659,125965.84358057322
1660,138539.86531303963
1661,423016.4409175989
1662,383116.0184823405
1663,377809.6202587235
1664,432029.3811023317
1665,314872.6369538603
1666,337214.19357273524
1667,361351.85331243346
1668,344326.77159532765
1669,305112.53974391625
1670,348745.6866158944
1671,285450.4850299875
1672,430846.3913254105
1673,314476.54462007026
1674,268305.5557012677
1675,207634.2879591351
1676,209267.38652027206
1677,227402.7892694774
1678,455457.20590433123
1679,385261.7751596094
1680,324233.5530268793
1681,262827.1976974674
1682,320161.137261024
1683,202082.76504005556
1684,174964.4565085977
1685,170939.43313888117
1686,168838.04622947157
1687,170801.13554937014
1688,191851.9056203054
1689,193280.43074889938
1690,195025.15381524907
1691,181723.146381417
1692,262348.7729115564
1693,171202.80754450825
1694,182336.17087456348
1695,169766.13859569747
1696,266669.38177864556
1697,170556.99811490034
1698,361607.62836247205
1699,338168.95304643124
1700,257126.17719714693
1701,286152.07440598006
1702,256149.62591109105
1703,247935.96819032676
1704,302823.5489722668
1705,244737.70798055857
1706,351140.77667222836
1707,226045.83733761252
1708,220014.21259657672
1709,280200.92644426797
1710,236698.2767743786
1711,273498.14390883746
1712,269768.0428717381
1713,273870.02586292976
1714,232792.99847719682
1715,213280.80063082563
1716,184032.82250870543
1717,178660.24504960503
1718,141665.13197827686
1719,229823.79717319546
1720,262828.87787356356
1721,159968.4261769991
1722,124694.22039384424
1723,154013.66088377393
1724,228440.75853002013
1725,238371.97378195837
1726,185452.0178038964
1727,161810.68400364913
1728,178985.9114292772
1729,169430.01552836812
1730,160262.3989222053
1731,104271.31576172299
1732,118104.07760124168
1733,108663.23616938617
1734,117076.3863402314
1735,110386.65514826812
1736,94924.16187626286
1737,341874.81541076757
1738,249968.9617295214
1739,257423.91099310282
1740,211565.3804122369
1741,195017.18293577468
1742,174749.55913298918
1743,169242.4162906754
1744,320738.18424065027
1745,248892.6428746906
1746,234757.56536652526
1747,215137.05910656252
1748,210013.21433811748
1749,148784.15659493406
1750,127623.5738332672
1751,232448.70637915022
1752,107395.75807004428
1753,148665.01719783578
1754,209842.38631121285
1755,162438.68657720712
1756,116379.18170098396
1757,103460.1991004606
1758,143740.82089284773
1759,165739.91324527265
1760,165917.4592057322
1761,154109.9323090393
1762,172832.7720378801
1763,161580.3628229037
1764,105584.30047015625
1765,190923.42099489883
1766,184772.79684037244
1767,226130.2158178197
1768,136197.15368632902
1769,153787.1297005251
1770,146815.01957566585
1771,124425.08928244913
1772,136361.74561545887
1773,114729.58190834543
1774,137689.31353817368
1775,128589.18956355826
1776,114022.44897267551
1777,106851.69608258156
1778,133171.3639755571
1779,121453.13445818558
1780,163592.20887483231
1781,117512.12774135728
1782,73396.7135491184
1783,129801.61325209687
1784,99644.7414758818
1785,105205.08141236912
1786,143119.84149371917
1787,160768.13815968495
1788,57575.70502178933
1789,91138.80924261449
1790,59743.35032357223
1791,190702.10232174752
1792,152086.3329497708
1793,130073.48460610636
1794,153226.47640372196
1795,126470.41037984315
1796,114858.31149910417
1797,112493.26129900647
1798,119275.23271773421
1799,95147.44336606248
1800,118070.94757366361
1801,127348.52288256522
1802,134756.84175268258
1803,150245.94053316454
1804,128628.83194933823
1805,128285.94223288889
1806,118229.88030805055
1807,155348.70235776764
1808,127530.43964833423
1809,121028.55863774347
1810,132791.02558177157
1811,107185.07394759406
1812,97963.23661558013
1813,115269.48619836793
1814,87397.66342084712
1815,38594.106045947075
1816,97792.81792766778
1817,119362.6459343581
1818,151099.94130522618
1819,108180.32027391925
1820,39244.49357131714
1821,120082.88370578099
1822,141489.12470244907
1823,36078.746878465914
1824,143989.475807224
1825,134793.03801645062
1826,91409.85028158501
1827,97444.46150701214
1828,139696.05602683823
1829,119593.64660866885
1830,147177.32281794914
1831,160908.5656531045
1832,85791.52580852016
1833,137271.82195616572
1834,111452.43885588818
1835,144703.03205428988
1836,127718.74553006218
1837,89121.21596348289
1838,121037.4432460127
1839,94799.18236377956
1840,147169.7250638987
1841,128231.55664080282
1842,82802.74732187719
1843,131870.530443037
1844,132354.92669647103
1845,141854.69158483378
1846,143331.69294944024
1847,158627.2612599613
1848,44122.70707788386
1849,120127.12001843587
1850,109530.83462597919
1851,135822.35983984987
1852,110119.63052012226
1853,126780.92838772552
1854,169711.1159822249
1855,153783.38335046964
1856,226273.58887783438
1857,139421.24833976018
1858,136458.83342687658
1859,111799.49682467568
1860,149575.23615336942
1861,111012.2504866134
1862,288424.43790421286
1863,274796.6896181817
1864,274804.6975034446
1865,339792.08694548404
1866,319944.60536220664
1867,234254.36233445848
1868,305525.69904284994
1869,211244.53917019715
1870,242821.10255544935
1871,257870.02585404296
1872,174438.39501852443
1873,235117.8167910363
1874,136438.1502887659
1875,195853.32808396633
1876,202228.0865495876
1877,216506.54961343226
1878,209785.54993297654
1879,132058.9911288299
1880,127892.82997014667
1881,256998.13359085907
1882,267084.58870852727
1883,192726.80207630422
1884,211149.24426583297
1885,247408.3308153618
1886,294356.4493339244
1887,215362.71882077283
1888,291295.00696457084
1889,170264.58085684036
1890,109720.99429273348
1891,124401.66281248227
1892,90975.49707789706
1893,129399.36751729512
1894,116629.93703185263
1895,132122.42525590563
1896,109471.38830253252
1897,103657.57775522764
1898,101594.74504509609
1899,140060.77688261762
1900,148386.41411320976
1901,169626.193843593
1902,147399.93644767592
1903,222393.26790203922
1904,140400.2580472349
1905,188301.67741292098
1906,160816.54958986916
1907,198320.67522673804
1908,102699.64317321483
1909,129209.54499776167
1910,114247.63874824508
1911,210888.55449613632
1912,291260.10060889024
1913,162735.99858500628
1914,34598.14288103419
1915,289183.8994952799
1916,65058.122368532655
1917,253929.61484556907
1918,125479.70759296551
1919,160152.3987991009
1920,164026.58631292765
1921,394382.90681006253
1922,328278.9607902364
1923,220926.81457971525
1924,232982.8699587612
1925,215179.7494651511
1926,369746.1683584787
1927,126022.28807844629
1928,156864.98768331396
1929,116763.80842067776
1930,118495.46162902203
1931,137314.03265812568
1932,130768.46390212962
1933,176830.47453863794
1934,184623.05338554105
1935,174363.69800269458
1936,199148.05545541938
1937,174371.635850207
1938,168209.73759949044
1939,260370.82405281806
1940,207995.5384897106
1941,171249.38331289322
1942,178740.2871389127
1943,222840.54849170742
1944,350082.0433563008
1945,383172.2288996626
1946,152514.6097044324
1947,268831.4511775184
1948,179722.35013627715
1949,254161.30591512448
1950,183199.5843421644
1951,259470.18511281337
1952,233407.27777361838
1953,166600.58187998383
1954,199212.24247878286
1955,128061.73584627704
1956,294719.41698705935
1957,159977.9875558326
1958,300794.7465198024
1959,139062.12046150345
1960,93324.5065269056
1961,114825.36669539259
1962,88745.74924860819
1963,96383.21587968132
1964,97282.21314272087
1965,143194.47085186496
1966,139532.52823532722
1967,319766.6895970383
1968,412526.4763992814
1969,382976.42383302026
1970,405275.3569887269
1971,426109.06912815454
1972,372790.7667090651
1973,294345.10611403466
1974,331166.5466913491
1975,455794.3101271834
1976,295079.1863062971
1977,373335.1877321348
1978,359002.45581703866
1979,324369.4863695721
1980,215446.6562923944
1981,340412.97276513604
1982,236038.29010372926
1983,221827.53614021372
1984,181248.025844932
1985,223264.81710306054
1986,217818.36320485012
1987,203284.59611618298
1988,174719.0389650626
1989,194030.97820931004
1990,217897.49711428714
1991,237291.93931289006
1992,225999.99630099034
1993,171847.55971258794
1994,240560.5892621504
1995,185563.78384883533
1996,286657.2942548421
1997,317893.4061665699
1998,355131.82843806886
1999,286821.78866499173
2000,319937.4944576366
2001,289530.4024673041
2002,252823.8483130138
2003,266948.440926038
2004,293667.10022527486
2005,228812.50019443093
2006,233209.40267772542
2007,256427.92057740677
2008,226882.9413485158
2009,201968.49433845817
2010,201791.67017362188
2011,135693.72831322232
2012,182273.1935852585
2013,188102.41465774368
2014,190512.49998524995
2015,206940.6685003749
2016,199930.9282429296
2017,209087.47057284554
2018,100870.17244449249
2019,126418.918579433
2020,90902.02268853755
2021,90469.56929157124
2022,195942.48707520272
2023,148060.11529688613
2024,271660.57871588913
2025,386141.89869314415
2026,183827.57780483377
2027,157033.68463511625
2028,156271.99864931026
2029,170465.5314865816
2030,270333.512348142
2031,247076.7561181771
2032,251245.03001990414
2033,255543.7248097264
2034,168988.15891225322
2035,227337.18378011105
2036,198676.46184314994
2037,209178.28546372775
2038,320369.6985521716
2039,219828.92953907294
2040,359229.75201946206
2041,284594.8220659349
2042,214270.49217165844
2043,171096.7847717022
2044,165934.0341045427
2045,211641.86816378203
2046,138283.82618594854
2047,137493.74452306464
2048,124758.55738783817
2049,135156.51777246318
2050,167336.07507655356
2051,99017.60520563739
2052,115002.52584622506
2053,137335.2674942516
2054,64859.844045995545
2055,165628.0623423318
2056,129864.30527015845
2057,100483.99976257971
2058,211957.00479049567
2059,126009.40865153522
2060,178119.21566882252
2061,171238.4203326006
2062,121962.23333928504
2063,98772.0818812646
2064,133270.84178776402
2065,114690.10112443095
2066,167057.79914552602
2067,116911.20742411964
2068,143527.93954852055
2069,85806.55405578349
2070,104355.07010417646
2071,82760.23187925704
2072,143443.7990943034
2073,117224.70567072657
2074,170715.2721390983
2075,146879.36255877808
2076,114127.03300201704
2077,151542.67971703171
2078,118098.21674696935
2079,123180.93897143361
2080,105518.6170740269
2081,110858.01022003172
2082,129862.45061504983
2083,144084.63712147414
2084,95011.7195731634
2085,102057.99666098057
2086,108470.7446638884
2087,112997.08111799191
2088,106627.45069784409
2089,70273.10430413189
2090,127049.38006954113
2091,105599.99982152984
2092,134685.28206744517
2093,140829.05470243248
2094,120333.99965825351
2095,149634.55180422065
2096,76845.26038714762
2097,80312.38643812711
2098,137278.2581974517
2099,42537.745474049705
2100,76002.00340867738
2101,122063.90545043017
2102,120943.6431309823
2103,85721.2960187122
2104,137009.76976115996
2105,130286.30988255912
2106,59148.15507936233
2107,220794.79893962923
2108,111403.31484638853
2109,104657.93663510648
2110,121031.51889413403
2111,130567.68931959203
2112,138041.34895335266
2113,113178.01876331543
2114,100720.8559607676
2115,151764.42742237967
2116,104325.73103062838
2117,146179.67275176034
2118,107995.01640457341
2119,105429.88543296693
2120,112726.3939767594
2121,89091.34326260784
2122,96948.31354611067
2123,85127.53577899945
2124,176024.67084423214
2125,125119.31662920886
2126,163379.9457022971
2127,150633.97773915424
2128,124225.95334825426
2129,79170.72909306193
2130,133505.05352865087
2131,144325.74909250264
2132,113623.44425092732
2133,114187.0057132265
2134,110499.54629655319
2135,97003.02508604631
2136,63286.97475277097
2137,105523.83950453895
2138,133198.85512864077
2139,136757.48285911427
2140,133309.27658550267
2141,142716.1121244365
2142,127323.86772423316
2143,150862.256118136
2144,109722.18057086367
2145,132932.96349052223
2146,155742.78651719482
2147,145028.15962032665
2148,125241.86004207254
2149,133057.57843718442
2150,230175.77979279676
2151,114130.46583057707
2152,180944.8872723601
2153,168425.6004053984
2154,95670.55359401269
2155,126695.46595186985
2156,262801.27712277643
2157,244302.45851371932
2158,238028.27066511405
2159,218766.73468855035
2160,187144.05463070347
2161,250875.70541251637
2162,426578.46687550814
2163,337697.88894373586
2164,252413.25581973
2165,180372.0023574673
2166,144195.6606895024
2167,222906.74196910032
2168,193323.4057471365
2169,200546.342704162
2170,217510.6806814753
2171,144021.8031979422
2172,129426.70695417037
2173,175000.1727856326
2174,231925.77190467896
2175,307905.22310989804
2176,319021.68116169784
2177,252197.46308411082
2178,223100.03089639332
2179,139644.8620201706
2180,225686.753074968
2181,198810.39160400987
2182,235331.3642410469
2183,195515.00538741332
2184,116887.44693239292
2185,121152.30823699772
2186,142006.87373964768
2187,137002.96674979525
2188,145065.42518869176
2189,253819.19772879052
2190,71890.09984720273
2191,66354.9738765576
2192,71496.37474866756
2193,94389.92702544025
2194,91603.56768525946
2195,100358.47892775491
2196,82425.5355744178
2197,105736.3527940919
2198,158036.63140940166
2199,173200.09624101705
2200,134002.32100495376
2201,135201.42682684172
2202,200916.84046859678
2203,137820.67513789755
2204,174748.16020649843
2205,111914.39753968033
2206,132913.50724231612
2207,235457.99411415646
2208,239094.51560093692
2209,219700.8062044267
2210,112394.50762148695
2211,113780.46314355766
2212,113105.93936953285
2213,93674.60948465741
2214,139128.9240364824
2215,97756.124496992
2216,156305.3175944457
2217,76364.8257350213
2218,79507.91017465007
2219,70225.82646734403
2220,49349.0342549202
2221,291208.413145732
2222,256930.2469413558
2223,255169.4770671539
2224,214331.55972522753
2225,119866.46280338324
2226,187317.77016496356
2227,198341.89476774464
2228,283108.3142367542
2229,257300.7908655099
2230,149416.97265382353
2231,221924.42849060582
2232,176705.2012177915
2233,177055.06256220327
2234,244333.39883098745
2235,214366.59931757604
2236,278267.85354227957
2237,333200.3046356174
2238,197305.52944578527
2239,102564.38399768894
2240,146111.9204824966
2241,148589.91313763443
2242,126073.57290298078
2243,131479.71979507257
2244,96058.57450753033
2245,96014.7977428032
2246,131124.6076576209
2247,105510.33453884032
2248,113917.13627944145
2249,113711.80335123895
2250,121974.00680092064
2251,124727.03013072474
2252,188610.85124508708
2253,156692.5926298853
2254,174246.98858761025
2255,195919.9453643739
2256,175710.89197563977
2257,194290.53216362276
2258,159797.76621038764
2259,172726.97926841758
2260,127626.73447880417
2261,206077.8929640965
2262,232921.04077452695
2263,361937.0051881111
2264,444442.9400204709
2265,184069.72535198013
2266,301947.17475570954
2267,394818.1333643324
2268,379298.2327847694
2269,151721.65935416502
2270,192762.3692910886
2271,233532.31077235704
2272,203854.30354001164
2273,155458.6451949674
2274,177128.94777547623
2275,159220.28462553082
2276,178255.53583843028
2277,176664.24347331765
2278,153681.6538780318
2279,108361.28657550542
2280,103850.3981710533
2281,155981.09853712114
2282,160759.09753831392
2283,101186.18690330502
2284,97450.4263311738
2285,148535.9634329189
2286,113946.40384143004
2287,359265.8998616142
2288,294910.85418653244
2289,385375.42950673064
2290,416067.9866923278
2291,351442.928379866
2292,410477.55295271735
2293,455791.68143663596
2294,410709.4756953838
2295,429562.8461880685
2296,300227.78963131167
2297,344855.1469488115
2298,336397.14596604835
2299,398095.62467804825
2300,340071.8911379826
2301,300069.80595774483
2302,263248.4424786102
2303,264440.0330093618
2304,275148.2278516886
2305,207769.54714267954
2306,203128.719372529
2307,208569.77442672075
2308,241769.70403218054
2309,286715.09135044744
2310,227950.19242093482
2311,218294.9742971242
2312,182456.46601552767
2313,168058.7371113641
2314,186655.68748276564
2315,183587.32625935055
2316,195952.1946802054
2317,186111.0977183757
2318,182056.26815381084
2319,191152.2790722354
2320,190188.68666893255
2321,251098.05296542257
2322,191493.41602190118
2323,191106.4113001058
2324,175935.45802467293
2325,226525.52823290738
2326,172924.47523270617
2327,209276.92760529357
2328,225201.7769525914
2329,187412.07504054182
2330,178879.08701287606
2331,357284.956571011
2332,393212.49961624993
2333,337473.1754616434
2334,277662.98557959456
2335,282921.09245226625
2336,342784.2284443845
2337,208131.61106363172
2338,285752.87826195516
2339,241494.0984704186
2340,387548.1530066038
2341,223894.27848343778
2342,245174.15949565114
2343,239869.1983277437
2344,231748.57414075357
2345,253441.26203696005
2346,225792.55017531326
2347,209802.23093558155
2348,248796.4073658199
2349,192410.15637143303
2350,296549.11280359235
2351,264586.9528743591
2352,260487.629177253
2353,242797.94979499542
2354,148457.7340814682
2355,153493.12641959306
2356,151061.76113115647
2357,205220.6562685038
2358,203924.64673438383
2359,117802.94905959128
2360,108710.58986550634
2361,137410.90271001734
2362,268972.4307907104
2363,132459.32769831654
2364,149645.89841442052
2365,221311.16784445723
2366,204096.58348531678
2367,228258.40041242325
2368,212336.2526068388
2369,219746.84049641422
2370,167128.75468218164
2371,164206.18684375787
2372,187019.77773568226
2373,289705.1485790216
2374,326582.98426972225
2375,247515.71259548893
2376,305828.15997362626
2377,357823.97844715195
2378,138340.13758040068
2379,208957.61428458124
2380,129426.1377494972
2381,162860.60727024925
2382,200966.26789835235
2383,208922.7062132536
2384,237598.03986214343
2385,148659.458710352
2386,129436.3795046116
2387,127656.40827782245
2388,96483.07673606733
2389,112256.91222433934
2390,147277.75439030942
2391,134435.52518409406
2392,101124.6055857836
2393,163021.33412214596
2394,138260.59207858954
2395,198215.3562379664
2396,136500.3392045671
2397,208301.92460961582
2398,109818.22199398142
2399,61759.930264806695
2400,52473.269260272136
2401,105979.10444765007
2402,125654.64480900788
2403,139461.20953144197
2404,134067.85328206507
2405,155689.62949229585
2406,133442.18156276026
2407,117563.29830886185
2408,129901.06862335184
2409,112296.87183070165
2410,170141.06071718055
2411,105063.34223895351
2412,157134.39392321173
2413,120451.05684710076
2414,135945.7848035734
2415,130800.80420523603
2416,118422.50175194943
2417,128129.21354252892
2418,124089.40219129383
2419,126269.79138848861
2420,114761.73194183694
2421,139598.13907007387
2422,104588.85892031962
2423,128276.77397047647
2424,147160.9745507969
2425,195769.6172538001
2426,128814.17282553302
2427,119540.10564719234
2428,178298.33408114495
2429,94021.50298860694
2430,120487.61122721521
2431,93819.43727791707
2432,140175.57264048548
2433,146541.71977655057
2434,137874.4993752127
2435,160291.41792907316
2436,100603.17259568625
2437,84140.93758642764
2438,107085.54634444794
2439,98689.17526766806
2440,110842.1835492891
2441,106976.28190520385
2442,95227.34950189208
2443,114320.80832257564
2444,123881.01326524984
2445,86067.556703788
2446,122162.85684526613
2447,205878.84109297767
2448,131975.59951333725
2449,98577.00233842048
2450,149863.1176576791
2451,113794.20510757
2452,220815.30953649452
